"","animal_id","location","date","jul_day","jul_time","animal_temp","itemp","bur_temp","daylight"
"20883","QB 13-7","QB-3",2014-02-03,764,764.703958064169,42.6878761872069,44.0092413781395,34.5980223603659,1
"20884","QB 13-7","QB-3",2014-02-03,764,764.710911150512,43.5087721780973,44.0330678291726,34.704599531846,1
"20885","QB 13-7","QB-3",2014-02-03,764,764.717851798019,42.5072129565509,44.2207886904259,34.7985964768596,1
"20886","QB 13-7","QB-3",2014-02-03,764,764.724794697972,42.3886583612225,44.4474815876967,34.8834034929415,1
"20887","QB 13-7","QB-3",2014-02-03,764,764.731735485486,40.0296303357523,44.5801134756776,34.9623180006123,1
"20888","QB 13-7","QB-3",2014-02-03,764,764.738694952575,41.8075891254957,44.4852159359552,35.0389224598236,1
"20889","QB 13-7","QB-3",2014-02-03,764,764.460920138889,35.1378471305805,36.1922396643152,27.7060010308681,1
"20890","QB 13-7","QB-3",2014-02-03,764,764.752581597222,41.6554780208268,43.0839179996083,35.1975665460295,1
"20891","QB 13-7","QB-3",2014-02-03,764,764.759526874435,41.9729385563267,41.6404647557495,35.2820006259779,1
"20892","QB 13-7","QB-3",2014-02-03,764,764.766442692693,41.2569095518597,39.8749201194863,35.362018806036,1
"20893","QB 13-7","QB-3",2014-02-03,764,764.773417888375,39.3420519653213,37.9434363372022,35.4310053034485,1
"20894","QB 13-7","QB-3",2014-02-03,764,764.780337962963,38.5372817367013,36.0569545299302,35.4802667483048,1
"20895","QB 13-7","QB-3",2014-02-03,764,764.787295304233,38.3300426640963,34.370640800548,35.5029388089108,1
"20896","QB 13-7","QB-3",2014-02-03,764,764.794238756614,38.2604725808748,33.075707202434,35.491272855792,1
"20897","QB 13-7","QB-3",2014-02-03,764,764.805399801587,38.0790956626779,31.9089405224313,35.4016495220537,1
"20898","QB 13-7","QB-3",2014-02-03,764,764.812346813726,37.9824145284155,31.6050458402134,35.3143318327549,1
"20899","QB 13-7","QB-3",2014-02-03,764,764.819286832789,37.8872130491296,31.5033482301916,35.2130975003363,1
"20900","QB 13-7","QB-3",2014-02-03,764,764.826228213508,37.7849615269869,31.5023236275525,35.1062831782313,1
"20901","QB 13-7","QB-3",2014-02-03,764,764.833171626984,37.7405102291281,31.5008529964124,35.0023190182587,1
"20902","QB 13-7","QB-3",2014-02-03,764,764.840131944444,37.6278520005917,31.4157001107676,34.9076760725682,0
"20903","QB 13-7","QB-3",2014-02-03,764,764.847072440087,37.4991989585519,31.2430084734864,34.8218244088312,0
"20904","QB 13-7","QB-3",2014-02-03,764,764.854027777778,37.3944169159016,30.9987308756404,34.7412389050657,0
"20905","QB 13-7","QB-3",2014-02-03,764,764.860960648148,37.291203164635,30.7009306443767,34.6632713937526,0
"20906","QB 13-7","QB-3",2014-02-03,764,764.867908249158,37.1865845216574,30.3647685797978,34.5844222525969,0
"20907","QB 13-7","QB-3",2014-02-03,764,764.874855324074,37.0805422013351,30.0075440201085,34.5017833968312,0
